ID,Name,Nexus_File,rooted,type,method,scaling,Source
posterior-688,STATE_16880000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-689,STATE_16890000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-690,STATE_16900000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-691,STATE_16910000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-692,STATE_16920000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-693,STATE_16930000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-694,STATE_16940000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-695,STATE_16950000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-696,STATE_16960000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-697,STATE_16970000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-698,STATE_16980000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-699,STATE_16990000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-700,STATE_17000000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-701,STATE_17010000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-702,STATE_17020000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-703,STATE_17030000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-704,STATE_17040000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-705,STATE_17050000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-706,STATE_17060000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-707,STATE_17070000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-708,STATE_17080000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-709,STATE_17090000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-710,STATE_17100000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-711,STATE_17110000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-712,STATE_17120000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-713,STATE_17130000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-714,STATE_17140000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-715,STATE_17150000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-716,STATE_17160000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-717,STATE_17170000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-718,STATE_17180000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-719,STATE_17190000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-720,STATE_17200000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-721,STATE_17210000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-722,STATE_17220000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-723,STATE_17230000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-724,STATE_17240000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-725,STATE_17250000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-726,STATE_17260000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-727,STATE_17270000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-728,STATE_17280000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-729,STATE_17290000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-730,STATE_17300000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-731,STATE_17310000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-732,STATE_17320000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-733,STATE_17330000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-734,STATE_17340000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-735,STATE_17350000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-736,STATE_17360000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-737,STATE_17370000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-738,STATE_17380000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-739,STATE_17390000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-740,STATE_17400000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-741,STATE_17410000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-742,STATE_17420000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-743,STATE_17430000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-744,STATE_17440000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-745,STATE_17450000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-746,STATE_17460000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-747,STATE_17470000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-748,STATE_17480000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-749,STATE_17490000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-750,STATE_17500000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-751,STATE_17510000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-752,STATE_17520000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-753,STATE_17530000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-754,STATE_17540000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-755,STATE_17550000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-756,STATE_17560000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-757,STATE_17570000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-758,STATE_17580000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-759,STATE_17590000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-760,STATE_17600000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-761,STATE_17610000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-762,STATE_17620000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-763,STATE_17630000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-764,STATE_17640000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-765,STATE_17650000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-766,STATE_17660000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-767,STATE_17670000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-768,STATE_17680000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-769,STATE_17690000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-770,STATE_17700000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-771,STATE_17710000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-772,STATE_17720000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-773,STATE_17730000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-774,STATE_17740000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-775,STATE_17750000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-776,STATE_17760000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-777,STATE_17770000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-778,STATE_17780000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-779,STATE_17790000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-780,STATE_17800000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-781,STATE_17810000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-782,STATE_17820000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-783,STATE_17830000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-784,STATE_17840000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-785,STATE_17850000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-786,STATE_17860000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-787,STATE_17870000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-788,STATE_17880000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-789,STATE_17890000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-790,STATE_17900000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-791,STATE_17910000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-792,STATE_17920000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-793,STATE_17930000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-794,STATE_17940000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-795,STATE_17950000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-796,STATE_17960000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-797,STATE_17970000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-798,STATE_17980000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-799,STATE_17990000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-800,STATE_18000000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-801,STATE_18010000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-802,STATE_18020000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-803,STATE_18030000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-804,STATE_18040000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-805,STATE_18050000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-806,STATE_18060000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-807,STATE_18070000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-808,STATE_18080000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-809,STATE_18090000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-810,STATE_18100000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-811,STATE_18110000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-812,STATE_18120000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-813,STATE_18130000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-814,STATE_18140000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-815,STATE_18150000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-816,STATE_18160000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-817,STATE_18170000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-818,STATE_18180000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-819,STATE_18190000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-820,STATE_18200000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-821,STATE_18210000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-822,STATE_18220000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-823,STATE_18230000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-824,STATE_18240000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-825,STATE_18250000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-826,STATE_18260000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-827,STATE_18270000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-828,STATE_18280000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-829,STATE_18290000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-830,STATE_18300000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-831,STATE_18310000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-832,STATE_18320000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-833,STATE_18330000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-834,STATE_18340000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-835,STATE_18350000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-836,STATE_18360000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-837,STATE_18370000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-838,STATE_18380000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-839,STATE_18390000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-840,STATE_18400000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-841,STATE_18410000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-842,STATE_18420000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-843,STATE_18430000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-844,STATE_18440000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-845,STATE_18450000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-846,STATE_18460000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-847,STATE_18470000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-848,STATE_18480000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-849,STATE_18490000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-850,STATE_18500000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-851,STATE_18510000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-852,STATE_18520000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-853,STATE_18530000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-854,STATE_18540000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-855,STATE_18550000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-856,STATE_18560000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-857,STATE_18570000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-858,STATE_18580000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-859,STATE_18590000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-860,STATE_18600000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-861,STATE_18610000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-862,STATE_18620000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-863,STATE_18630000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-864,STATE_18640000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-865,STATE_18650000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-866,STATE_18660000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-867,STATE_18670000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-868,STATE_18680000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-869,STATE_18690000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-870,STATE_18700000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-871,STATE_18710000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-872,STATE_18720000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-873,STATE_18730000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-874,STATE_18740000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-875,STATE_18750000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-876,STATE_18760000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-877,STATE_18770000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-878,STATE_18780000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-879,STATE_18790000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-880,STATE_18800000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-881,STATE_18810000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-882,STATE_18820000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-883,STATE_18830000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-884,STATE_18840000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-885,STATE_18850000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-886,STATE_18860000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-887,STATE_18870000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-888,STATE_18880000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-889,STATE_18890000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-890,STATE_18900000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-891,STATE_18910000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-892,STATE_18920000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-893,STATE_18930000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-894,STATE_18940000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-895,STATE_18950000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-896,STATE_18960000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-897,STATE_18970000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-898,STATE_18980000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-899,STATE_18990000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-900,STATE_19000000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-901,STATE_19010000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-902,STATE_19020000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-903,STATE_19030000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-904,STATE_19040000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-905,STATE_19050000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-906,STATE_19060000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-907,STATE_19070000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-908,STATE_19080000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-909,STATE_19090000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-910,STATE_19100000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-911,STATE_19110000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-912,STATE_19120000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-913,STATE_19130000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-914,STATE_19140000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-915,STATE_19150000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-916,STATE_19160000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-917,STATE_19170000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-918,STATE_19180000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-919,STATE_19190000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-920,STATE_19200000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-921,STATE_19210000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-922,STATE_19220000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-923,STATE_19230000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-924,STATE_19240000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-925,STATE_19250000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-926,STATE_19260000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-927,STATE_19270000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-928,STATE_19280000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-929,STATE_19290000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-930,STATE_19300000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-931,STATE_19310000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-932,STATE_19320000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-933,STATE_19330000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-934,STATE_19340000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-935,STATE_19350000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-936,STATE_19360000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-937,STATE_19370000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-938,STATE_19380000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-939,STATE_19390000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-940,STATE_19400000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-941,STATE_19410000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-942,STATE_19420000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-943,STATE_19430000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-944,STATE_19440000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-945,STATE_19450000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-946,STATE_19460000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-947,STATE_19470000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-948,STATE_19480000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-949,STATE_19490000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-950,STATE_19500000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-951,STATE_19510000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-952,STATE_19520000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-953,STATE_19530000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-954,STATE_19540000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-955,STATE_19550000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-956,STATE_19560000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-957,STATE_19570000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-958,STATE_19580000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-959,STATE_19590000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-960,STATE_19600000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-961,STATE_19610000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-962,STATE_19620000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-963,STATE_19630000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-964,STATE_19640000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-965,STATE_19650000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-966,STATE_19660000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-967,STATE_19670000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-968,STATE_19680000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-969,STATE_19690000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-970,STATE_19700000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-971,STATE_19710000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-972,STATE_19720000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-973,STATE_19730000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-974,STATE_19740000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-975,STATE_19750000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-976,STATE_19760000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-977,STATE_19770000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-978,STATE_19780000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-979,STATE_19790000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-980,STATE_19800000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-981,STATE_19810000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-982,STATE_19820000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-983,STATE_19830000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-984,STATE_19840000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-985,STATE_19850000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-986,STATE_19860000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-987,STATE_19870000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-988,STATE_19880000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-989,STATE_19890000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-990,STATE_19900000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-991,STATE_19910000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-992,STATE_19920000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-993,STATE_19930000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-994,STATE_19940000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-995,STATE_19950000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-996,STATE_19960000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-997,STATE_19970000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-998,STATE_19980000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-999,STATE_19990000,posterior.trees,true,sample,bayesian,years,Lee_2013
posterior-1000,STATE_20000000,posterior.trees,true,sample,bayesian,years,Lee_2013
